asset_id,hostname,classe,tipo_ativo,so_produto,criticidade,ambiente,status,app_produto,classe_encoded,criticidade_encoded,ambiente_encoded,qtd_cves_total,qtd_cves_aplicaveis,cvss_score_medio,cvss_score_max,cvss_score_std,qtd_critical,qtd_high,qtd_medium,qtd_low,pct_critical_high,qtd_cwes_distintos,pct_aplicaveis,PC1,PC2,PC3
ASSET-0270,NB-WIN11-004,Notebook,Estação de Trabalho,Windows 11 Version 23H2,BAIXA,Produção,Em manutenção,Oracle Java SE,0,1,3,676.0,670.0,7.2,9.9,1.16,7.0,456.0,201.0,6.0,69.1,68.0,99.1,2.7648818685218384,-0.7567647508303434,-0.54900610361413
ASSET-0271,NB-WIN11-005,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Produção,Ativo,,0,3,3,662.0,63.0,7.35,9.8,0.87,1.0,50.0,12.0,0.0,81.0,21.0,9.5,-0.49465291552917895,1.455710408761748,-0.33284707267062774
ASSET-0272,NB-WIN11-006,Notebook,Estação de Trabalho,Windows 10 Version 21H2,ALTA,Homologação,Ativo,,0,3,2,632.0,450.0,7.23,9.9,1.04,5.0,323.0,119.0,3.0,72.9,54.0,71.2,1.6243850678818867,-0.08552997156988462,-0.5657651268495033
ASSET-0273,NB-WIN11-007,Notebook,Estação de Trabalho,macOS,ALTA,Desenvolvimento,Em manutenção,curl,0,3,1,624.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3,-3.4991573849279307,-2.650897903861762,-1.3045612089157506
ASSET-0274,NB-WIN11-008,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Produção,Ativo,Oracle Java SE,0,3,3,676.0,670.0,7.2,9.9,1.16,7.0,456.0,201.0,6.0,69.1,68.0,99.1,2.7018322942784483,-0.798320380310385,0.3922755008548855
ASSET-0275,NB-WIN11-009,Notebook,Estação de Trabalho,macOS,CRÍTICA,Homologação,Ativo,Oracle Java SE,0,4,2,622.0,619.0,6.73,8.6,1.37,0.0,6.0,5.0,0.0,54.5,0.0,99.5,0.1524901465406267,0.16634512880251903,-0.9892391563436438
ASSET-0276,NB-WIN11-010,Notebook,Estação de Trabalho,macOS,ALTA,Produção,Descomissionado,Adobe Experience Manager,0,3,3,977.0,773.0,5.47,10.0,0.56,4.0,4.0,360.0,1.0,2.2,8.0,79.1,-0.37781902838387915,-1.2060535770727503,-0.18425831050127378
ASSET-0277,NB-WIN11-011,Notebook,Estação de Trabalho,Windows 10 Version 22H2,BAIXA,Homologação,Ativo,curl,0,1,2,648.0,386.0,7.19,9.9,1.07,5.0,270.0,108.0,3.0,71.2,51.0,59.6,1.393976973800382,0.20325393860785815,-1.548931472911529
ASSET-0278,NB-WIN11-012,Notebook,Estação de Trabalho,Windows 10 Version 22H2,MÉDIA,Desenvolvimento,Ativo,Adobe Experience Manager,0,2,1,1001.0,996.0,6.57,10.0,1.3,11.0,429.0,550.0,6.0,44.2,67.0,99.5,3.095060001473084,-1.5142122406496,-1.3369578573059107
ASSET-0279,NB-WIN11-013,Notebook,Estação de Trabalho,Windows 11 Version 24H2,CRÍTICA,Homologação,Ativo,InDesign Desktop,0,4,2,751.0,243.0,7.1,9.9,1.02,2.0,178.0,60.0,3.0,74.1,43.0,32.4,0.39528808799967763,0.7827035908641391,-0.3670247851723647
ASSET-0280,NB-WIN11-014,Notebook,Estação de Trabalho,macOS,ALTA,Produção,Ativo,,0,3,3,608.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,-3.295641766197579,-2.813579029408748,0.13025821810465701
ASSET-0281,NB-WIN11-015,Notebook,Estação de Trabalho,macOS,ALTA,Desenvolvimento,Ativo,Oracle Java SE,0,3,1,622.0,340.0,4.8,4.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.7,-2.447433040114098,-1.4049885208367947,-1.5825785216612123
ASSET-0282,NB-WIN11-016,Notebook,Estação de Trabalho,macOS,BAIXA,Produção,Ativo,Illustrator,0,1,3,636.0,410.0,7.03,7.8,1.19,0.0,4.0,2.0,0.0,66.7,5.0,64.5,-0.18697150415815422,0.67944991084604,-1.5532142361990795
ASSET-0283,NB-WIN11-017,Notebook,Estação de Trabalho,Windows 11 Version 23H2,BAIXA,Produção,Ativo,Oracle Java SE,0,1,3,676.0,74.0,7.26,9.8,0.97,1.0,56.0,17.0,0.0,77.0,21.0,10.9,-0.39597412521261294,1.5067250956805762,-1.2802989668052955
ASSET-0284,NB-WIN11-018,Notebook,Estação de Trabalho,macOS,CRÍTICA,Produção,Ativo,Oracle Java SE,0,4,3,622.0,340.0,4.8,4.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.7,-2.4411303307454486,-1.4050254071840376,0.3482642510196961
ASSET-0285,NB-WIN11-019,Notebook,Estação de Trabalho,Windows 11 Version 23H2,MÉDIA,Desenvolvimento,Ativo,curl,0,2,1,678.0,659.0,7.21,9.9,1.16,7.0,450.0,196.0,6.0,69.3,68.0,97.2,2.6618548838349945,-0.7598524704314765,-1.5408935877590615
ASSET-0286,NB-WIN11-020,Notebook,Estação de Trabalho,Windows 10 Version 22H2,CRÍTICA,Produção,Ativo,Oracle Java SE,0,4,3,646.0,636.0,7.21,9.9,1.17,7.0,430.0,194.0,5.0,68.7,62.0,98.5,2.5145648689901616,-0.7136248572864148,0.8104850372776305
ASSET-0287,NB-WIN11-021,Notebook,Estação de Trabalho,macOS,ALTA,Homologação,Ativo,Oracle Java SE,0,3,2,622.0,413.0,6.73,8.6,1.48,0.0,5.0,4.0,0.0,55.6,0.0,66.4,-0.22718364266259247,0.8267587165342366,-1.411962129193919
ASSET-0288,NB-WIN11-022,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Produção,Ativo,Oracle Java SE,0,3,3,676.0,74.0,7.26,9.8,0.97,1.0,56.0,17.0,0.0,77.0,21.0,10.9,-0.4590236994560031,1.4651694662005346,-0.3390173623362799
ASSET-0289,NB-WIN11-023,Notebook,Estação de Trabalho,macOS,BAIXA,Desenvolvimento,Ativo,Adobe Experience Manager,0,1,1,977.0,773.0,5.47,10.0,0.56,4.0,4.0,360.0,1.0,2.2,8.0,79.1,-0.35259695063083357,-1.1852388759854868,-2.58574188541669
ASSET-0290,NB-WIN11-024,Notebook,Estação de Trabalho,macOS,ALTA,Desenvolvimento,Ativo,,0,3,1,608.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,-3.333469262687923,-2.834319957801526,-1.3299437523417437
ASSET-0291,NB-WIN11-025,Notebook,Estação de Trabalho,macOS,BAIXA,Desenvolvimento,Em manutenção,InDesign Desktop,0,1,1,660.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1,-2.8484428950641396,-3.2598378559291277,-2.3310063933035385
ASSET-0292,NB-WIN11-026,Notebook,Estação de Trabalho,Windows 10 Version 22H2,ALTA,Desenvolvimento,Em manutenção,Oracle Java SE,0,3,1,646.0,636.0,7.21,9.9,1.17,7.0,430.0,194.0,5.0,68.7,62.0,98.5,2.508262159621512,-0.713587970939172,-1.1203577354032779
ASSET-0293,NB-WIN11-027,Notebook,Estação de Trabalho,Windows 10 Version 22H2,BAIXA,Produção,Ativo,InDesign Desktop,0,1,3,684.0,679.0,7.21,9.9,1.16,7.0,463.0,204.0,5.0,69.2,64.0,99.3,2.7413731028539505,-0.7536566862933192,-0.564316625497595
ASSET-0294,NB-WIN11-028,Notebook,Estação de Trabalho,macOS,MÉDIA,Desenvolvimento,Ativo,Illustrator,0,2,1,636.0,636.0,7.14,7.8,1.06,0.0,20.0,8.0,0.0,71.4,10.0,100.0,0.3460049557607462,-0.03824908134906461,-2.567657796418694
ASSET-0295,NB-WIN11-029,Notebook,Estação de Trabalho,macOS,MÉDIA,Homologação,Ativo,Oracle Java SE,0,2,2,622.0,617.0,6.73,8.6,1.48,0.0,5.0,4.0,0.0,55.6,0.0,99.2,0.28301725618437024,0.31765554667272156,-1.9538830624904386
ASSET-0296,NB-WIN11-030,Notebook,Estação de Trabalho,Windows 10 Version 22H2,ALTA,Produção,Ativo,Oracle Java SE,0,3,3,646.0,638.0,7.21,9.9,1.17,7.0,431.0,195.0,5.0,68.7,62.0,98.8,2.5523085424437495,-0.6987706571142432,0.34012353964495823
ASSET-0297,NB-WIN11-031,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Desenvolvimento,Ativo,Adobe Experience Manager,0,2,1,1068.0,1068.0,6.6,10.0,1.28,13.0,482.0,567.0,6.0,46.3,77.0,100.0,3.584177469984987,-1.792488973313509,-1.1333639024150175
ASSET-0298,NB-WIN11-032,Notebook,Estação de Trabalho,macOS,CRÍTICA,Produção,Em manutenção,,0,4,3,608.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-2.842101786005851,-3.3713147253129963,0.528323216649634
ASSET-0299,NB-WIN11-033,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,InDesign Desktop,0,2,3,660.0,660.0,7.18,7.8,1.03,0.0,38.0,14.0,0.0,73.1,8.0,100.0,0.42163557840678245,-0.058550064047755514,-1.1015461200838499
ASSET-0300,NB-WIN11-034,Notebook,Estação de Trabalho,Windows 11 Version 24H2,CRÍTICA,Produção,Ativo,Oracle Java SE,0,4,3,713.0,710.0,7.2,9.9,1.14,9.0,484.0,212.0,5.0,69.4,72.0,99.6,2.98677779830223,-1.026619884299659,1.019785042883502
ASSET-0301,NB-WIN11-035,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Produção,Em manutenção,Illustrator,0,2,3,660.0,659.0,7.21,9.9,1.16,7.0,449.0,198.0,5.0,69.2,65.0,99.8,2.6810334808064393,-0.7473584268270834,-0.10084808607615832
ASSET-0302,NB-WIN11-036,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Produção,Ativo,Adobe Experience Manager,0,3,3,1031.0,432.0,5.75,10.0,0.9,5.0,54.0,372.0,1.0,13.7,27.0,41.9,-0.280458266437726,-0.2329795089208525,0.00912888562229513
ASSET-0303,NB-WIN11-037,Notebook,Estação de Trabalho,macOS,BAIXA,Desenvolvimento,Ativo,Oracle Java SE,0,1,1,622.0,415.0,6.73,8.6,1.37,0.0,6.0,5.0,0.0,54.5,0.0,66.7,-0.2505253520647281,0.748189093427728,-3.0599824172083556
ASSET-0304,NB-WIN11-038,Notebook,Estação de Trabalho,macOS,BAIXA,Homologação,Ativo,Oracle Java SE,0,1,2,622.0,415.0,6.73,8.6,1.37,0.0,6.0,5.0,0.0,54.5,0.0,66.7,-0.23161160381955578,0.758559557624117,-2.3298814319851555
ASSET-0305,NB-WIN11-039,Notebook,Estação de Trabalho,Windows 10 Version 22H2,MÉDIA,Desenvolvimento,Ativo,,0,2,1,632.0,627.0,7.22,9.9,1.17,7.0,425.0,190.0,5.0,68.9,62.0,99.2,2.530698516816242,-0.6806488248530744,-1.5967706077731063
ASSET-0306,NB-WIN11-040,Notebook,Estação de Trabalho,Windows 10 Version 21H2,CRÍTICA,Produção,Descomissionado,curl,0,4,3,648.0,631.0,7.22,9.9,1.16,7.0,429.0,190.0,5.0,69.1,62.0,97.4,2.4986373407245246,-0.7009689485051358,0.812591196685309
ASSET-0307,NB-WIN11-041,Notebook,Estação de Trabalho,Windows 11 Version 23H2,BAIXA,Desenvolvimento,Em manutenção,curl,0,1,1,678.0,659.0,7.21,9.9,1.16,7.0,450.0,196.0,6.0,69.3,68.0,97.2,2.6933796709566895,-0.7390746556914558,-2.011534389993569
ASSET-0308,NB-WIN11-042,Notebook,Estação de Trabalho,macOS,BAIXA,Produção,Ativo,Adobe Experience Manager,0,1,3,977.0,773.0,5.47,10.0,0.56,4.0,4.0,360.0,1.0,2.2,8.0,79.1,-0.314769454140489,-1.1644979475927089,-1.1255399149702894
ASSET-0309,NB-WIN11-043,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Produção,Descomissionado,,0,2,3,632.0,450.0,7.23,9.9,1.04,5.0,323.0,119.0,3.0,72.9,54.0,71.2,1.674823603248754,-0.05438169263347493,-0.3063049438608108
ASSET-0310,NB-WIN11-044,Notebook,Estação de Trabalho,Windows 11 Version 23H2,MÉDIA,Homologação,Ativo,,0,2,2,662.0,659.0,7.21,9.9,1.16,7.0,450.0,196.0,6.0,69.3,68.0,99.5,2.6991360168961123,-0.7698280838528272,-0.8145176613399786
ASSET-0311,NB-WIN11-045,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,,0,2,3,608.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,-3.264116979075884,-2.792801214668727,-0.3403825841298508
ASSET-0312,NB-WIN11-046,Notebook,Estação de Trabalho,Windows 11 Version 23H2,MÉDIA,Homologação,Ativo,InDesign Desktop,0,2,2,714.0,659.0,7.21,9.9,1.16,7.0,450.0,196.0,6.0,69.3,68.0,92.3,2.641638116602718,-0.7061360147885986,-0.8028566076923066
ASSET-0313,NB-WIN11-047,Notebook,Estação de Trabalho,Windows 10 Version 21H2,BAIXA,Produção,Ativo,Oracle Java SE,0,1,3,646.0,640.0,7.21,9.9,1.17,7.0,434.0,194.0,5.0,68.9,62.0,99.1,2.627101667623079,-0.663384766957325,-0.5993605300601841
ASSET-0314,NB-WIN11-048,Notebook,Estação de Trabalho,Windows 10 Version 22H2,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,646.0,397.0,7.18,9.9,1.08,5.0,276.0,113.0,3.0,70.8,51.0,61.5,1.4185479931189164,0.16146544437784371,-0.347409577845719
ASSET-0315,NB-WIN11-049,Notebook,Estação de Trabalho,Windows 11 Version 23H2,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,676.0,670.0,7.2,9.9,1.16,7.0,456.0,201.0,6.0,69.1,68.0,99.1,2.7333570814001433,-0.7775425655703642,-0.07836530137962226
ASSET-0316,NB-WIN11-050,Notebook,Estação de Trabalho,Windows 10 Version 22H2,ALTA,Produção,Ativo,Illustrator,0,3,3,660.0,633.0,7.21,9.9,1.17,7.0,429.0,192.0,5.0,68.9,63.0,95.9,2.534785705622661,-0.6686859890379827,0.3480729721043368
ASSET-0317,NB-WIN11-051,Notebook,Estação de Trabalho,Windows 11 Version 24H2,BAIXA,Produção,Ativo,curl,0,1,3,715.0,699.0,7.2,9.9,1.14,9.0,478.0,207.0,5.0,69.7,72.0,97.8,3.048293616281236,-0.9275305732580209,-0.39445444500010884
ASSET-0318,NB-WIN11-052,Notebook,Estação de Trabalho,Windows 11 Version 23H2,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,676.0,670.0,7.2,9.9,1.16,7.0,456.0,201.0,6.0,69.1,68.0,99.1,2.7333570814001433,-0.7775425655703642,-0.07836530137962226
ASSET-0319,NB-WIN11-053,Notebook,Estação de Trabalho,Windows 10 Version 22H2,MÉDIA,Produção,Ativo,Adobe Experience Manager,0,2,3,1001.0,755.0,6.35,10.0,1.21,9.0,274.0,468.0,4.0,37.5,57.0,75.4,1.967906156629301,-0.8758978231377965,-0.08701520607487144
ASSET-0320,NB-WIN11-054,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Homologação,Ativo,Oracle Java SE,0,2,2,713.0,252.0,7.09,9.9,1.04,2.0,183.0,64.0,3.0,73.4,43.0,35.3,0.5021256506963447,0.793555174898247,-1.311273180994871
ASSET-0321,NB-WIN11-055,Notebook,Estação de Trabalho,macOS,ALTA,Produção,Ativo,Oracle Java SE,0,3,3,622.0,413.0,6.73,8.6,1.48,0.0,5.0,4.0,0.0,55.6,0.0,66.4,-0.2082698944174202,0.8371291807306255,-0.6818611439707187
ASSET-0322,NB-WIN11-056,Notebook,Estação de Trabalho,macOS,ALTA,Homologação,Ativo,curl,0,3,2,624.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3,-3.4802436366827587,-2.640527439665373,-0.5744602236925503
ASSET-0323,NB-WIN11-057,Notebook,Estação de Trabalho,macOS,MÉDIA,Homologação,Em manutenção,InDesign Desktop,0,2,2,660.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,-3.471877726068125,-2.5940958748855936,-1.0404042126523014
ASSET-0324,NB-WIN11-058,Notebook,Estação de Trabalho,macOS,ALTA,Desenvolvimento,Ativo,Illustrator,0,3,1,636.0,367.0,7.14,7.8,1.06,0.0,20.0,8.0,0.0,71.4,10.0,57.7,-0.3091209346647206,0.631276228623465,-2.0045652557356193
ASSET-0325,NB-WIN11-059,Notebook,Estação de Trabalho,macOS,CRÍTICA,Produção,Ativo,Oracle Java SE,0,4,3,622.0,413.0,6.73,8.6,1.48,0.0,5.0,4.0,0.0,55.6,0.0,66.4,-0.23979468153911526,0.8163513659906048,-0.21122034173621101
ASSET-0326,NB-WIN11-060,Notebook,Estação de Trabalho,macOS,BAIXA,Desenvolvimento,Em manutenção,Oracle Java SE,0,1,1,622.0,415.0,6.73,8.6,1.37,0.0,6.0,5.0,0.0,54.5,0.0,66.7,-0.2505253520647281,0.748189093427728,-3.0599824172083556
ASSET-0327,NB-WIN11-061,Notebook,Estação de Trabalho,Windows 11 Version 23H2,MÉDIA,Produção,Ativo,Illustrator,0,2,3,690.0,91.0,7.29,9.8,0.93,1.0,70.0,20.0,0.0,78.0,25.0,13.2,-0.32658995051762363,1.3913985169046779,-0.7766921951580704
ASSET-0328,NB-WIN11-062,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Produção,Em manutenção,,0,3,3,662.0,659.0,7.21,9.9,1.16,7.0,450.0,196.0,6.0,69.3,68.0,99.5,2.6865249780195892,-0.780235434396459,0.3862241261177294
ASSET-0329,NB-WIN11-063,Notebook,Estação de Trabalho,macOS,CRÍTICA,Desenvolvimento,Ativo,,0,4,1,608.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,-3.364994049809618,-2.855097772541547,-0.8593029501072358
ASSET-0330,NB-WIN11-064,Notebook,Estação de Trabalho,Windows 10 Version 22H2,BAIXA,Homologação,Em manutenção,Oracle Java SE,0,1,2,646.0,397.0,7.18,9.9,1.08,5.0,276.0,113.0,3.0,70.8,51.0,61.5,1.4311590319954393,0.17187279492147547,-1.5481513653034271
ASSET-0331,NB-WIN11-065,Notebook,Estação de Trabalho,Windows 11 Version 24H2,ALTA,Homologação,Ativo,,0,3,2,699.0,699.0,7.2,9.9,1.14,9.0,478.0,207.0,5.0,69.7,72.0,100.0,2.9838990966600996,-0.9989181324818547,-0.18683692547997105
ASSET-0332,NB-WIN11-066,Notebook,Estação de Trabalho,Windows 11 Version 23H2,MÉDIA,Produção,Ativo,curl,0,2,3,678.0,659.0,7.21,9.9,1.16,7.0,450.0,196.0,6.0,69.3,68.0,97.2,2.699682380325339,-0.7391115420386986,-0.08069161731266093
ASSET-0333,NB-WIN11-067,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,,0,2,3,608.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,-3.264116979075884,-2.792801214668727,-0.3403825841298508
ASSET-0334,NB-WIN11-068,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Desenvolvimento,Ativo,Adobe Experience Manager,0,3,1,1031.0,1028.0,6.59,10.0,1.29,11.0,454.0,556.0,7.0,45.2,73.0,99.7,3.222384609764986,-1.6241155792713848,-0.8161734541412914
ASSET-0335,NB-WIN11-069,Notebook,Estação de Trabalho,Windows 10 Version 22H2,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,646.0,395.0,7.18,9.9,1.08,5.0,275.0,112.0,3.0,70.9,51.0,61.1,1.4125946306993966,0.16907011027433855,-0.34771100535401267
ASSET-0336,NB-WIN11-070,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Homologação,Ativo,,0,2,2,699.0,699.0,7.2,9.9,1.14,9.0,478.0,207.0,5.0,69.7,72.0,100.0,3.0154238837817946,-0.9781403177418339,-0.6574777277144789
ASSET-0337,NB-WIN11-071,Notebook,Estação de Trabalho,macOS,MÉDIA,Homologação,Ativo,Oracle Java SE,0,2,2,622.0,405.0,4.8,4.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65.1,-2.2448822756320523,-1.542223890644428,-1.3457475777650345
ASSET-0338,NB-WIN11-072,Notebook,Estação de Trabalho,Windows 11 Version 24H2,BAIXA,Produção,Ativo,,0,1,3,699.0,699.0,7.2,9.9,1.14,9.0,478.0,207.0,5.0,69.7,72.0,100.0,3.0658624191486616,-0.9469920388054242,-0.39801754472578643
ASSET-0339,NB-WIN11-073,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Produção,Descomissionado,Illustrator,0,2,3,727.0,249.0,7.1,9.9,1.02,2.0,182.0,62.0,3.0,73.9,44.0,34.3,0.5156804696479187,0.8006236844268503,-0.5726135811470122
ASSET-0340,NB-WIN11-074,Notebook,Estação de Trabalho,Windows 10 Version 22H2,CRÍTICA,Homologação,Ativo,,0,4,2,632.0,386.0,7.19,9.9,1.07,5.0,270.0,108.0,3.0,71.2,51.0,61.1,1.311381341663087,0.1276513133327483,-0.13943845238460395
ASSET-0341,NB-WIN11-075,Notebook,Estação de Trabalho,Windows 10 Version 22H2,CRÍTICA,Desenvolvimento,Em manutenção,curl,0,4,1,648.0,386.0,7.19,9.9,1.07,5.0,270.0,108.0,3.0,71.2,51.0,59.6,1.2804888641901244,0.1305500301914069,-0.8671100514312058
ASSET-0342,NB-WIN11-076,Notebook,Estação de Trabalho,macOS,CRÍTICA,Produção,Ativo,,0,4,3,608.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-2.842101786005851,-3.3713147253129963,0.528323216649634
ASSET-0343,NB-WIN11-077,Notebook,Estação de Trabalho,Windows 10 Version 22H2,ALTA,Desenvolvimento,Ativo,Illustrator,0,3,1,660.0,655.0,7.21,9.9,1.16,7.0,445.0,198.0,5.0,69.0,65.0,99.2,2.593718759926568,-0.7767838160689097,-1.09248609365376
ASSET-0344,NB-WIN11-078,Notebook,Estação de Trabalho,macOS,BAIXA,Homologação,Ativo,InDesign Desktop,0,1,2,660.0,391.0,7.18,7.8,1.03,0.0,38.0,14.0,0.0,73.1,8.0,59.2,-0.1773757567926762,0.6288912301533789,-2.212265555269589
ASSET-0345,NB-WIN11-079,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,Adobe Experience Manager,0,2,3,977.0,773.0,5.47,10.0,0.56,4.0,4.0,360.0,1.0,2.2,8.0,79.1,-0.34629424126218405,-1.1852757623327295,-0.6548991127357816
ASSET-0346,NB-WIN11-080,Notebook,Estação de Trabalho,Windows 10 Version 22H2,BAIXA,Desenvolvimento,Ativo,InDesign Desktop,0,1,1,684.0,386.0,7.19,9.9,1.07,5.0,270.0,108.0,3.0,71.2,51.0,56.4,1.3495086032025903,0.2211910606622375,-2.273849767624653
ASSET-0347,NB-WIN10-001,Notebook,Estação de Trabalho,Windows 11 Version 24H2,ALTA,Desenvolvimento,Ativo,Oracle Java SE,0,3,1,713.0,244.0,7.09,9.9,1.03,2.0,178.0,61.0,3.0,73.8,43.0,34.2,0.424532780110825,0.7806792424701785,-1.5717776941801214
ASSET-0348,NB-WIN10-002,Notebook,Estação de Trabalho,macOS,MÉDIA,Homologação,Ativo,InDesign Desktop,0,2,2,660.0,660.0,7.18,7.8,1.03,0.0,38.0,14.0,0.0,73.1,8.0,100.0,0.4027218301616101,-0.06892052824414446,-1.8316471053070502
ASSET-0349,NB-WIN10-003,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Desenvolvimento,Descomissionado,InDesign Desktop,0,3,1,714.0,711.0,7.21,9.9,1.15,7.0,488.0,210.0,6.0,69.6,70.0,99.6,2.7912663140756013,-0.9139159834642182,-1.0314403060813417
ASSET-0350,NB-WIN10-004,Notebook,Estação de Trabalho,Windows 11 Version 24H2,BAIXA,Homologação,Ativo,Oracle Java SE,0,1,2,713.0,700.0,7.2,9.9,1.14,9.0,478.0,208.0,5.0,69.6,72.0,98.2,3.032572546991851,-0.943411063354512,-1.1251081921665516
ASSET-0351,NB-WIN10-005,Notebook,Estação de Trabalho,macOS,BAIXA,Produção,Descomissionado,InDesign Desktop,0,1,3,660.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,-3.421439190701258,-2.5629475959491836,-0.7809440296636089
ASSET-0352,NB-WIN10-006,Notebook,Estação de Trabalho,Windows 10 Version 22H2,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,646.0,628.0,7.21,9.9,1.17,7.0,425.0,191.0,5.0,68.8,62.0,97.2,2.5513061953772214,-0.6457742165703846,-0.13287910557110183
ASSET-0353,NB-WIN10-007,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Produção,Ativo,,0,2,3,699.0,243.0,7.1,9.9,1.02,2.0,178.0,60.0,3.0,74.1,43.0,34.8,0.49641737725270463,0.8133989948524933,-0.5820924223007372
ASSET-0354,NB-WIN10-008,Notebook,Estação de Trabalho,Windows 11 Version 23H2,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,676.0,670.0,7.2,9.9,1.16,7.0,456.0,201.0,6.0,69.1,68.0,99.1,2.7333570814001433,-0.7775425655703642,-0.07836530137962226
ASSET-0355,NB-WIN10-009,Notebook,Estação de Trabalho,Windows 11 Version 23H2,BAIXA,Desenvolvimento,Ativo,Adobe Experience Manager,0,1,1,1031.0,432.0,5.75,10.0,0.9,5.0,54.0,372.0,1.0,13.7,27.0,41.9,-0.2552361886846804,-0.21216480783358896,-2.392354689293121
ASSET-0356,NB-WIN10-010,Notebook,Estação de Trabalho,Windows 11 Version 23H2,MÉDIA,Produção,Ativo,,0,2,3,662.0,659.0,7.21,9.9,1.16,7.0,450.0,196.0,6.0,69.3,68.0,99.5,2.7180497651412843,-0.7594576196564383,-0.08441667611677837
ASSET-0357,NB-WIN10-011,Notebook,Estação de Trabalho,Windows 10 Version 21H2,ALTA,Homologação,Ativo,,0,3,2,632.0,631.0,7.22,9.9,1.16,7.0,429.0,190.0,5.0,69.1,62.0,99.8,2.5304143463655118,-0.71179228764958,-0.39203760865495624
ASSET-0358,NB-WIN10-012,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Produção,Ativo,,0,2,3,699.0,243.0,7.1,9.9,1.02,2.0,178.0,60.0,3.0,74.1,43.0,34.8,0.49641737725270463,0.8133989948524933,-0.5820924223007372
ASSET-0359,NB-WIN10-013,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Produção,Ativo,,0,2,3,632.0,631.0,7.22,9.9,1.16,7.0,429.0,190.0,5.0,69.1,62.0,99.8,2.5808528817323793,-0.6806440087131703,-0.1325774256662638
ASSET-0360,NB-WIN10-014,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,646.0,640.0,7.21,9.9,1.17,7.0,434.0,194.0,5.0,68.9,62.0,99.1,2.595576880501384,-0.6841625816973457,-0.12871972782567626
ASSET-0361,NB-WIN10-015,Notebook,Estação de Trabalho,Windows 11 Version 24H2,CRÍTICA,Desenvolvimento,Ativo,curl,0,4,1,715.0,699.0,7.2,9.9,1.14,9.0,478.0,207.0,5.0,69.7,72.0,97.8,2.915891758425806,-1.0106049458708612,-0.4427340087429861
